code|name|class_div|active
2270|ETILAMINA EN SOLUCION ACUOSA con no menos de 50% pero no más de 70% de etilamina|3|true
2271|ETILAMILCETONA|3|true
2272|N-ETILANILINA|6.1|true
2273|2-ETILANILINA|6.1|true
2274|N-ETIL-N-BENCILANILINA|6.1|true
2275|2-ETILBUTANOL|3|true
2276|2-ETILHEXILAMINA|3|true
2277|METACRILATO DE ETILO ESTABILIZADO|3|true
2278|n-HEPTENO|3|true
2279|HEXACLOROBUTADIENO|6.1|true
2280|HEXAMETILENDIAMINA SOLIDA|8|true
2281|DIISOCIANATO DE HEXAMETILENO|6.1|true
2282|HEXANOLES|3|true
2283|METACRILATO DE ISOBUTILO ESTABILIZADO|3|true
2284|ISOBUTIRONITRILO|3|true
2285|ISOCIANATOBENZOTRIFLUORUROS|6.1|true
2286|PENTAMETILHEPTANO|3|true
2287|ISOHEPTENOS|3|true
2288|ISOHEXENOS|3|true
2289|ISOFORONDIAMINA|8|true
2290|DIISOCIANATO DE ISOFORONA|6.1|true
2291|COMPUESTO DE PLOMO SOLUBLE, N.E.P.|6.1|true
2293|4-METOXI-4-METIL-2-PENTANONA|3|true
2294|N-METILANILINA|6.1|true
2295|CLOROACETATO DE METILO|6.1|true
2296|METILCICLOHEXANO|3|true
2297|METILCICLOHEXANONA|3|true
2298|METILCICLOPENTANO|3|true
2299|DICLOROACETATO DE METILO|6.1|true
2300|2-METIL-5-ETILPIRIDINA|6.1|true
2301|2-METILFURANO|3|true
2302|5-METIL-2-HEXANONA|3|true
2303|ISOPROPENILBENCENO|3|true
2304|NAFTALENO FUNDIDO|4.1|true
2305|ACIDO NITROBENCENOSULFONICO|8|true
2306|NITROBENZOTRIFLUORUROS LIQUIDOS|6.1|true
2307|3-NITRO-4-CLOROBENZOTRIFLUORURO|6.1|true
2308|ACIDO NITROSILSULFURICO LIQUIDO|8|true
2309|OCTADIENO|3|true
2310|PENTANO‑2,4‑DIENO|3|true
2311|FENETIDINAS|6.1|true
2312|FENOL FUNDIDO|6.1|true
2313|PICOLINAS|3|true
2315|DIFENILOS POLICLORADOS LIQUIDOS|9|true
2316|CUPROCIANURO DE SODIO SOLIDO|6.1|true
2317|CUPROCIANURO DE SODIO EN SOLUCION|6.1|true
2318|HIDROSULFURO DE SODIO (SULFHIDRATO SODIO) con menos de 25% de agua de cristalización|4.2|true
2319|HIDROCARBUROS TERPENICOS, N.E.P.|3|true
2320|TETRAETILENPENTAMINA|8|true
2321|TRICLOROBENCENOS LIQUIDOS|6.1|true
2322|TRICLOROBUTENO|6.1|true
2323|FOSFITO TRIETILICO|3|true
2324|TRIISOBUTILENO|3|true
2325|1,3,5-TRIMETILBENCENO|3|true
2326|TRIMETILCICLOHEXILAMINA|8|true
2327|TRIMETILHEXAMETILENDIAMINAS|8|true
2328|DIISOCIANATO TRIMETILHEXAMETILENO|6.1|true
2329|FOSFITO DE TRIMETILO|3|true
2330|UNDECANO|3|true
2331|CLORURO DE ZINC ANHIDRO|8|true
2332|ACETALDOXIMA|3|true
2333|ACETATO DE ALILO|3|true
2334|ALILAMINA|6.1|true
2335|ALIL ETIL ETER|3|true
2336|FORMIATO DE ALILO|3|true
2337|FENILMERCAPTANO|6.1|true
2338|BENZOTRIFLUORURO|3|true
2339|2-BROMOBUTANO|3|true
2340|2-BROMOETIL ETIL ETER|3|true
2341|1-BROMO-3-METILBUTANO|3|true
2342|BROMOMETILPROPANOS|3|true
2343|2-BROMOPENTANO|3|true
2344|BROMOPROPANOS|3|true
2345|3-BROMOPROPINO|3|true
2346|BUTANODIONA|3|true
2347|BUTILMERCAPTANO|3|true
2348|ACRILATOS DE BUTILO ESTABILIZADOS|3|true
2350|BUTIL METIL ETER|3|true
2351|NITRITOS DE BUTILO|3|true
2352|BUTIL VINIL ETER ESTABILIZADO|3|true
2353|CLORURO DE BUTIRILO|3|true
2354|CLOROMETIL ETIL ETER|3|true
2356|2-CLOROPROPANO|3|true
2357|CICLOHEXILAMINA|8|true
2358|CICLOOCTATETRAENO|3|true
2359|DIALILAMINA|3|true
2360|ETER DIALILICO|3|true
2361|DIISOBUTILAMINA|3|true
2362|1,1-DICLOROETANO|3|true
2363|ETILMERCAPTANO|3|true
2364|n-PROPILBENCENO|3|true
2366|CARBONATO DE DIETILO|3|true
2367|alfa-METILVALERALDEHIDO|3|true
2368|alfa-PINENO|3|true
2370|1-HEXENO|3|true
2371|ISOPENTENOS|3|true
2372|1,2-DI-(DIMETILAMINO) ETANO|3|true
2373|DIETOXIMETANO|3|true
2374|3,3-DIETOXIPROPENO|3|true
2375|SULFURO DE DIETILO|3|true
2376|2,3-DIHIDROPIRANO|3|true
2377|1,1-DIMETOXIETANO|3|true
2378|2-DIMETILAMINOACETONITRILO|3|true
2379|1,3-DIMETILBUTILAMINA|3|true
2380|DIMETILDIETOXISILANO|3|true
2381|DISULFURO DE DIMETILO|3|true
2382|DIMETILHIDRAZINA SIMETRICA|6.1|true
2383|DIPROPILAMINA|3|true
2384|ETER DI-n-PROPILICO|3|true
2385|ISOBUTIRATO DE ETILO|3|true
2386|1-ETILPIPERIDINA|3|true
2387|FLUOROBENCENO|3|true
2388|FLUOROTOLUENOS|3|true
2389|FURANO|3|true
2390|2-YODOBUTANO|3|true
2391|YODOMETILPROPANOS|3|true
2392|YODOPROPANOS|3|true
2393|FORMIATO DE ISOBUTILO|3|true
2394|PROPIONATO DE ISOBUTILO|3|true
2395|CLORURO DE ISOBUTIRILO|3|true
2396|METACRILALDEHIDO ESTABILIZADO|3|true
2397|3-METIL-2-BUTANONA|3|true
2398|METIL-terc-BUTILETER|3|true
2399|1-METILPIPERIDINA|3|true
2400|ISOVALERATO DE METILO|3|true
2401|PIPERIDINA|8|true
2402|PROPANOTIOLES|3|true
2403|ACETATO DE ISOPROPENILO|3|true
2404|PROPIONITRILO|3|true
2405|BUTIRATO DE ISOPROPILO|3|true
2406|ISOBUTIRATO DE ISOPROPILO|3|true
2407|CLOROFORMIATO DE ISOPROPILO|6.1|true
2409|PROPIONATO DE ISOPROPILO|3|true
2410|1,2,3,6-TETRAHIDROPIRIDINA|3|true
2411|BUTIRONITRILO|3|true
2412|TETRAHIDROTIOFENO|3|true
2413|ORTOTITANATO TETRAPROPILICO|3|true
2414|TIOFENO|3|true
2416|BORATO DE TRIMETILO|3|true
2417|FLUORURO DE CARBONILO|2.3|true
2418|TETRAFLUORURO DE AZUFRE|2.3|true
2419|BROMOTRIFLUORETILENO|2.1|true
2420|HEXAFLUOROACETONA|2.3|true
2421|TRIOXIDO DE NITROGENO|2.3|true
2422|2-OCTAFLUOBUTENO (GAS REFRIGERANTE R 1318)|2.2|true
2424|OCTAFLUOROPROPANO (GAS REFRIGERANTE R 218)|2.2|true
2426|NITRATO DE AMONIO LIQUIDO (en solución concentrada caliente)|5.1|true
2427|CLORATO DE POTASIO EN SOLUCION ACUOSA|5.1|true
2428|CLORATO DE SODIO EN SOLUCION ACUOSA|5.1|true
2429|CLORATO DE CALCIO EN SOLUCION ACUOSA|5.1|true
2430|ALQUILFENOLES SOLIDOS, N.E.P. (incluidos los homólogos C2-C12)|8|true
2431|ANISIDINAS|6.1|true
2432|N,N-DIETILANILINA|6.1|true
2433|CLORONITROTOLUENOS LIQUIDOS|6.1|true
2434|DIBENCILDICLOROSILANO|8|true
2435|ETILFENILDICLOROSILANO|8|true
2436|ACIDO TIOACETICO|3|true
2437|METILFENILDICLOROSILANO|8|true
2438|CLORURO DE TRIMETILACETILO|6.1|true
2439|HIDROGENODIFLUORURO DE SODIO|8|true
2440|CLORURO ESTANICO PENTAHIDRATADO|8|true
2441|TRICLORURO DE TITANIO PIROFORICO, o TRICLORURO DE TITANIO PIROFORICO EN MEZCLA|4.2|true
2442|CLORURO DE TRICLOROACETILO|8|true
2443|OXITRICLORURO DE VANADIO|8|true
2444|TETRACLORURO DE VANADIO|8|true
2446|NITROCRESOLES SOLIDO|6.1|true
2447|FOSFORO BLANCO FUNDIDO|4.2|true
2448|AZUFRE FUNDIDO|4.1|true
2451|TRIFLUORURO DE NITROGENO|2.2|true
2452|ETILACETILENO ESTABILIZADO|2.1|true
2453|FLUORURO DE ETILO (GAS REFRIGERANTE R 161)|2.1|true
2454|FLUORURO DE METILO (GAS REFRIGERANTE R 41)|2.1|true
2455|NITRITO DE METILO|2.2|true
2456|2-CLOROPROPENO|3|true
2457|2,3-DIMETILBUTANO|3|true
2458|HEXADIENO|3|true
2459|2-METIL-1-BUTENO|3|true
2460|2-METIL-2-BUTENO|3|true
2461|METILPENTADIENO|3|true
2463|HIDRURO DE ALUMINICO|4.3|true
2464|NITRATO DE BERILIO|5.1|true
2465|ACIDO DICLOROISOCIANURICO SECO, o ACIDO DICLOROISOCIANURICO, SALES DEL|5.1|true
2466|SUPEROXIDO DE POTASIO|5.1|true
2468|ACIDO TRICLOROISOCIANURICO SECO|5.1|true
2469|BROMATO DE ZINC|5.1|true
2470|FENILACETONITRILO LIQUIDO|6.1|true
2471|TETROXIDO DE OSMIO|6.1|true
2473|ARSANILATO DE SODIO|6.1|true
2474|TIOFOSGENO|6.1|true
2475|TRICLORURO DE VANADIO|8|true
2477|ISOTIOCIANATO DE METILO|6.1|true
2478|ISOCIANATOS INFLAMABLES, TOXICOS, N.E.P., o ISOCIANATOS EN SOLUCION, INFLAMABLES, TOXICOS, N.E.P.|3|true
2480|ISOCIANATO DE METILO|6.1|true
2481|ISOCIANATO DE ETILO|6.1|true
2482|ISOCIANATO DE n-PROPILO|6.1|true
2483|ISOCIANATO DE ISOPROPILO|6.1|true
2484|ISOCIANATO DE terc-BUTILO|6.1|true
2485|ISOCIANATO DE n-BUTILO|6.1|true
2486|ISOCIANATO DE ISOBUTILO|6.1|true
2487|ISOCIANATO DE FENILO|6.1|true
2488|ISOCIANATO DE CICLOHEXILO|6.1|true
2490|ETER DICLOROISOPROPíLICO|6.1|true
2491|ETANOLAMINA o ETANOLAMINA EN SOLUCION|8|true
2493|HEXAMETILENIMINA|3|true
2495|PENTAFLUORURO DE YODO|5.1|true
2496|ANHIDRIDO PROPIONICO|8|true
2498|1,2,3,6-TETRAHIDROBENZALDEHIDO|3|true
2501|OXIDO DE TRI-(1-AZIRIDINIL) FOSFINA EN SOLUCION|6.1|true
2502|CLORURO DE VALERILO|8|true
2503|TETRACLORURO DE CIRCONIO|8|true
2504|TETRABROMOETANO|6.1|true
2505|FLUORURO DE AMONIO|6.1|true
2506|SULFATO ACIDO DE AMONIO|8|true
2507|ACIDO CLOROPLATINICO SOLIDO|8|true
2508|PENTACLORURO DE MOLIBDENO|8|true
2509|SULFATO ACIDO DE POTASIO|8|true
2511|ACIDO 2‑CLOROPROPIONICO|8|true
2512|AMINOFENOLES (o-, m-, p-)|6.1|true
2513|BROMURO DE BROMOACETILO|8|true
2514|BROMOBENCENO|3|true
2515|BROMOFORMO|6.1|true
2516|TETRABROMURO DE CARBONO|6.1|true
2517|1‑CLORO‑1,1‑DIFLUOROETANO (GAS REFRIGERANTE R 142 b)|2.1|true
2518|1,5,9-CICLODODECATRIENO|6.1|true
2520|CICLOOCTADIENOS|3|true
2521|DICETENO ESTABILIZADO|6.1|true
2522|METACRILATO DE 2-DIMETILAMINOETILICO|6.1|true
2524|ORTOFORMIATO DE ETILO|3|true
2525|OXALATO DE ETILO|6.1|true
2526|FURFURILAMINA|3|true
2527|ACRILATO DE ISOBUTILO ESTABILIZADO|3|true
2528|ISOBUTIRATO DE ISOBUTILO|3|true
2529|ACIDO ISOBUTIRICO|3|true
2531|ACIDO METACRILICO ESTABILIZADO|8|true
2533|TRICLOROACETATO DE METILO|6.1|true
2534|METILCLOROSILANO|2.3|true
2535|4-METILMORFOLINA (N‑METILMORFOLINA)|3|true
2536|METILTETRAHIDROFURANO|3|true
2538|NITRONAFTALENO|4.1|true
2541|TERPINOLENO|3|true
2542|TRIBUTILAMINA|6.1|true
2545|HAFNIO EN POLVO, SECO|4.2|true
2546|TITANIO EN POLVO SECO|4.2|true
2547|SUPEROXIDO DE  SODIO|5.1|true
2548|PENTAFLUORURO DE CLORO|2.3|true
2552|HIDRATO DE HEXAFLUORACETONA, LIQUIDO|6.1|true
2554|CLORURO DE METILALILO|3|true
2555|NITROCELULOSA  CON no menos de 25%, en masa, de AGUA.|4.1|true
2556|NITROCELULOSA CON no menos de 25%, en masa, de ALCOHOL y un máximo de 12,6%, en masa seca, de nitrógeno|4.1|true
2557|NITROCELULOSA, con no menos de 12,6%, en masa seca, de nitrógeno, MEZCLA CON o SIN PLASTIFICANTE, CON o SIN PIGMENTO|4.1|true
2558|EPIBROMHIDRINA|6.1|true
2560|2-METIL-2-PENTANOL|3|true
2561|3-METIL-1-BUTENO|3|true
2564|ACIDO TRICLOROACETICO EN SOLUCION|8|true
2565|DICICLOHEXILAMINA|8|true
2567|PENTACLOROFENATO DE SODIO|6.1|true
2570|CADMIO, COMPUESTO DE|6.1|true
2571|ACIDOS ALQUILSULFURICOS|8|true
2572|FENILHIDRAZINA|6.1|true
2573|CLORATO DE TALIO|5.1|true
2574|FOSFATO DE TRICRESILO con más de 3% de isómero orto|6.1|true
2576|OXIBROMURO DE FOSFORO, FUNDIDO|8|true
2577|CLORURO DE FENILACETILO|8|true
2578|TRIOXIDO DE FOSFORO|8|true
2579|PIPERAZINA|8|true
2580|BROMURO DE ALUMINIO EN SOLUCION|8|true
2581|CLORURO DE ALUMINIO EN SOLUCION|8|true
2582|CLORURO FERRICO EN SOLUCION|8|true
2583|ACIDOS ALQUILSULFONICOS SOLIDOS o ACIDOS ARILSULFONICOS SOLIDOS, con más de 5% de ácido sulfúrico libre|8|true
2584|ACIDOS ALQUILSULFONICOS LIQUIDOS o ACIDOS ARILSULFONICOS LIQUIDOS, con más de 5% de ácido sulfúrico libre|8|true
2585|ACIDOS ALQUILSULFONICOS SOLIDOS o ACIDOS ARILSULFONICOS SOLIDOS, con un máximo de 5% de ácido sulfúrico libre|8|true
2586|ACIDOS ALQUILSULFONICOS LIQUIDOS o ACIDOS ARILSULFONICOS LIQUIDOS, con un máximo de 5% de ácido sulfúrico libre|8|true
2587|BENZOQUINONA|6.1|true
2588|PLAGUICIDA  SOLIDO,TOXICO, N.E.P.|6.1|true
2589|CLOROACETATO DE VINILO|6.1|true
2590|ASBESTO BLANCO (crisotilo, actinolita, antofilita, tremolita)|9|true
2591|XENON LIQUIDO REFRIGERADO|2.2|true
2599|CLOROTRIFLUOROMETANO Y TRIFLUOROMETANO EN MEZCLA AZEOTROPICA con aproximadamente el 60% de clorotrifluorometano (GAS REFRIGERANTE R 503)|2.2|true
2601|CICLOBUTANO|2.1|true
2602|DICLORODIFLUOMETANO Y DIFLUORETANO EN MEZCLA AZEOTROPICA con aproximadamente el 74% de diclorodifluometano (GAS REFRIGERANTE R 500)|2.2|true
2603|CICLOHEPTATRIENO|3|true
2604|DIETILETERATO DE TRIFLUORURO DE BORO|8|true
2605|ISOCIANATO DE METOXIMETILO|6.1|true
2606|ORTOSILICATO DE METILO|6.1|true
2607|DIMERO DE LA ACROLEINA ESTABILIZADO|3|true
2608|NITROPROPANOS|3|true
2609|BORATO DE TRIALILO|6.1|true
2610|TRIALILAMINA|3|true
2611|CLORHIDRINA  PROPILENICA|6.1|true
2612|METIL PROPIL ETER|3|true
2614|ALCOHOL METALILICO|3|true
2615|ETIL PROPIL ETER|3|true
2616|BORATO DE TRIISOPROPILO|3|true
2617|METILCICLOHEXANOLES inflamables|3|true
2618|VINILTOLUENOS ESTABILIZADOS|3|true
2619|BENCILDIMETILAMINA|8|true
2620|BUTIRATOS DE AMILO|3|true
2621|ACETILMETILCARBINOL|3|true
2622|GLICIDALDEHIDO|3|true
2623|YESCAS SOLIDAS con un líquido inflamable|4.1|true
2624|SILICIURO DE MAGNESIO|4.3|true
2626|ACIDO CLÓRICO EN SOLUCIÓN ACUOSA con un máximo del 10% de ácido clórico|5.1|true
2627|NITRITOS INORGANICOS, N.E.P.|5.1|true
2628|FLUOROACETATO DE POTASIO|6.1|true
2629|FLUOROACETATO DE SODIO|6.1|true
2630|SELENIATOS o SELENITOS|6.1|true
2642|ACIDO FLUOROACETICO|6.1|true
2643|BROMOACETATO DE METILO|6.1|true
2644|YODURO DE METILO|6.1|true
2645|BROMURO DE FENACILO|6.1|true
2646|HEXACLOROCICLOPENTADIENO|6.1|true
2647|MALONONITRILO|6.1|true
2648|1,2-DIBROMO-3-BUTANONA|6.1|true
2649|1,3-DICLOROACETONA|6.1|true
2650|1,1-DICLORO-1-NITROETANO|6.1|true
2651|4,4-DIAMINODIFENILMETANO|6.1|true
2653|YODURO DE BENCILO|6.1|true
2655|FLUOROSILICATO DE POTASIO|6.1|true
2656|QUINOLEINA|6.1|true
2657|DISULFURO DE SELENIO|6.1|true
2659|CLOROACETATO DE SODIO|6.1|true
2660|NITROTOLUIDINAS (MONO)|6.1|true
2661|HEXACLOROACETONA|6.1|true
2664|DIBROMOMETANO|6.1|true
2667|BUTILTOLUENOS|6.1|true
2668|CLOROACETONITRILO|6.1|true
2669|CLOROCRESOLES EN SOLUCION|6.1|true
2670|CLORURO  CIANÚRICO|8|true
2671|AMINOPIRIDINAS (o-, m-, p-)|6.1|true
2672|AMONIACO EN SOLUCION acuosa de densidad relativa comprendida entre 0,880 y 0,957 a 15°C, con más de 10% pero no más de 35% de amoníaco|8|true
2673|2-AMINO-4-CLOROFENOL|6.1|true
2674|FLUOROSILICATO DE SODIO|6.1|true
2676|ESTIBINA|2.3|true
2677|HIDROXIDO DE RUBIDIO EN SOLUCION|8|true
2678|HIDROXIDO DE RUBIDIO|8|true
2679|HIDROXIDO DE LITIO EN SOLUCION|8|true
2680|HIDROXIDO DE LITIO|8|true
2681|HIDROXIDO DE CESIO EN SOLUCION|8|true
2682|HIDROXIDO DE CESIO|8|true
2683|SULFURO AMONICO EN SOLUCION|8|true
2684|3-DIETILAMINOPROPILAMINA|3|true
2685|N,N-DIETILETILENDIAMINA|8|true
2686|2-DIETILAMINOETANOL|8|true
2687|NITRITO DE DICICLOHEXILAMONIO|4.1|true
2688|1-BROMO-3-CLOROPROPANO|6.1|true
2689|alfa-MONOCLORHIDRINA DEL GLICEROL|6.1|true
2690|N,n-BUTIL IMIDAZOL|6.1|true
2691|PENTABROMURO DE FOSFORO|8|true
2692|TRIBROMURO DE BORO|8|true
2693|BISULFITOS EN SOLUCION ACUOSA, N.E.P.|8|true
2698|ANHIDRIDOS TETRAHIDROFTALICOS con más de 0,05% de anhídrido maleico|8|true
2699|ACIDO TRIFLUOROACETICO|8|true
2705|1-PENTOL|8|true
2707|DIMETILDIOXANOS|3|true
2709|BUTILBENCENOS|3|true
2710|DIPROPILCETONA|3|true
2713|ACRIDINA|6.1|true
2714|RESINATO DE ZINC|4.1|true
2715|RESINATO DE ALUMINIO|4.1|true
2716|1,4-BUTINODIOL|6.1|true
2717|ALCANFOR sintético|4.1|true
2719|BROMATO DE BARIO|5.1|true
2720|NITRATO DE CROMO|5.1|true
2721|CLORATO DE COBRE|5.1|true
2722|NITRATO DE LITIO|5.1|true
2723|CLORATO MAGNESICO|5.1|true
2724|NITRATO DE MANGANESO|5.1|true
2725|NITRATO DE NIQUEL|5.1|true
2726|NITRITO DE NIQUEL|5.1|true
2727|NITRATO DE TALIO|6.1|true
2728|NITRATO DE CIRCONIO|5.1|true
2729|HEXACLOROBENCENO|6.1|true
2730|NITROANISOL LIQUIDO|6.1|true
2732|NITROBROMOBENCENOS LIQUIDOS|6.1|true
2733|AMINAS INFLAMABLES, CORROSIVAS, N.E.P. o POLIAMINAS INFLAMABLES, CORROSIVAS, N.E.P.|3|true
2734|AMINAS LIQUIDAS, CORROSIVAS, INFLAMABLES, N.E.P. o POLIAMINAS LIQUIDAS, CORROSIVAS, INFLAMABLES, N.E.P.|8|true
2735|AMINAS LIQUIDAS, CORROSIVAS, N.E.P. o POLIAMINAS LIQUIDAS, CORROSIVAS, N.E.P.|8|true
2738|N-BUTILANILINA|6.1|true
2739|ANHIDRIDO BUTIRICO|8|true
2740|CLOROFORMIATO DE n-PROPILO|6.1|true
2741|HIPOCLORITO DE BARIO con más de 22% de cloro activo|5.1|true
2742|CLOROFORMIATOS TOXICOS, CORROSIVOS, INFLAMABLES, N.E.P.|6.1|true
2743|CLOROFORMIATO DE n-BUTILO|6.1|true
2744|CLOROFORMIATO DE CICLOBUTILO|6.1|true
2745|CLOROFORMIATO DE CLOROMETILO|6.1|true
2746|CLOROFORMIATO DE FENILO|6.1|true
2747|CLOROFORMIATO DE terc-BUTILCICLOHEXILO|6.1|true
2748|CLOROFORMIATO DE 2-ETILHEXILO|6.1|true
2749|TETRAMETILSILANO|3|true
2750|1,3-DICLORO-2-PROPANOL|6.1|true
2751|CLORURO DE DIETILTIOFOSFORILO|8|true
2752|1,2-EPOXI-3-ETOXIPROPANO|3|true
2753|N-ETILBENCILTOLUIDINAS LIQUIDAS|6.1|true
2754|N-ETILTOLUIDINAS|6.1|true
2757|PLAGUICIDA A BASE DE CARBAMATO, SOLIDO, TOXICO|6.1|true
2758|PLAGUICIDA A BASE DE CARBAMATO, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C|3|true
2759|PLAGUICIDA ARSENICAL SOLIDO, TOXICO|6.1|true
2760|PLAGUICIDA ARSENICAL LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C|3|true
2761|PLAGUICIDA ORGANOCLORADO, SOLIDO, TOXICO|6.1|true
2762|PLAGUICIDA ORGANOCLORADO, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C|3|true
2763|PLAGUICIDA A BASE DE TRIAZINA, SOLIDO, TOXICO|6.1|true
2764|PLAGUICIDA A BASE DE TRIAZINA, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C|3|true
2771|PLAGUICIDA A BASE DE TIOCARBAMATO, SOLIDO, TOXICO|6.1|true
2772|PLAGUICIDA A BASE DE TIOCARBAMATO, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C|3|true
2775|PLAGUICIDA A BASE DE COBRE, SOLIDO, TOXICO|6.1|true
2776|PLAGUICIDA A BASE DE COBRE, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C|3|true
2777|PLAGUICIDA A BASE DE MERCURIO, SOLIDO, TOXICO|6.1|true
2778|PLAGUICIDA A BASE DE MERCURIO, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C|3|true
2779|PLAGUICIDA A BASE DE NITROFENOLES SUSTITUIDOS, SOLIDO, TOXICO|6.1|true
2780|PLAGUICIDA A BASE DE NITROFENOLES SUSTITUIDOS, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C|3|true
2781|PLAGUICIDA A BASE DE DIPIRIDILO, SOLIDO, TOXICO|6.1|true
2782|PLAGUICIDA A BASE DE DIPIRIDILO, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C|3|true
2783|PLAGUICIDA A BASE DE ORGANOFOSFORO, SOLIDO, TOXICO|6.1|true
2784|PLAGUICIDA A BASE DE ORGANOFOSFORO, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C|3|true
2785|4-TIAPENTANAL|6.1|true
2786|PLAGUICIDA A BASE DE ORGANOESTAÑO, SOLIDO, TOXICO|6.1|true
2787|PLAGUICIDA A BASE DE ORGANOESTAÑO, LIQUIDO, INFLAMABLE, TOXICO, de punto de inflamación inferior a 23°C|3|true
2788|COMPUESTO DE ORGANOESTAÑO, LIQUIDO, N.E.P.|6.1|true
2789|ACIDO ACETICO GLACIAL o ACIDO ACETICO EN SOLUCION con más de 80%, en masa, de ácido|8|true
2790|ACIDO ACETICO EN SOLUCION con no menos de 50% y un máximo de 80%, en masa, de ácido|8|true
2791|ACIDO ACETICO EN SOLUCION con más de 10% y menos de 50%, en masa, de ácido|8|true
2793|VIRUTAS, TORNEADURAS o RASPADURAS DE METALES FERROSOS en una forma susceptible de calentamiento espontáneo|4.2|true
2794|ACUMULADORES ELECTRICOS DE ELECTROLITO LIQUIDO ACIDO|8|true
2795|ACUMULADORES ELECTRICOS DE ELECTROLITO LIQUIDO ALCALINO|8|true
2796|ACIDO SULFURICO con no más de 51% de ácido o ELECTROLITO ACIDO PARA BATERIAS|8|true
2797|ELECTROLITO ALCALINO PARA ACUMULADORES|8|true
2798|DICLOROFENILFOSFINA|8|true
2799|TIODICLOROFENILFOSFINA|8|true
2800|ACUMULADORES ELECTRICOS NO DERRAMABLES DE ELECTROLITO LIQUIDO|8|true
2801|COLORANTE LIQUIDO CORROSIVO, N.E.P., MATERIA INTERMEDIA PARA COLORANTES, LIQUIDA, CORROSIVA, N.E.P.|8|true
2802|CLORURO DE COBRE|8|true
2803|GALIO|8|true
2805|HIDRURO DE LITIO, FUNDIDO, SOLIDO|4.3|true
2806|NITRURO DE LITIO|4.3|true
2807|MATERIAL MAGNETIZADO|9|true
2809|MERCURIO|8|true
2810|LIQUIDO TOXICO, ORGANICO, N.E.P.|6.1|true
2811|SOLIDO TOXICO, ORGANICO, N.E.P.|6.1|true
2812|ALUMINATO DE SODIO SOLIDO|8|true
2813|SOLIDO QUE REACCIONA CON EL AGUA, N E.P.|4.3|true
2814|SUBSTANCIA INFECCIOSA PARA EL HOMBRE|6.2|true
2815|N-AMINOETILPIPERAZINA|8|true
2817|DIHIDROFLORURO AMONICO EN SOLUCION|8|true
2818|POLISULFURO DE AMONIO EN SOLUCION|8|true
2819|FOSFATO ACIDO DE AMILO|8|true
2820|ACIDO BUTIRICO|8|true
2821|FENOL EN SOLUCION|6.1|true
2822|2-CLOROPIRIDINA|6.1|true
2823|ACIDO CROTONICO SOLIDO|8|true
2826|CLOROTIOFORMIATO DE ETILO|8|true
2829|ACIDO CAPROICO|8|true
2830|LITIOFERROSILICIO|4.3|true
2831|1,1,1-TRICLOROETANO|6.1|true
2834|ACIDO FOSFOROSO|8|true
2835|HIDRURO DE SODIO ALUMINICO|4.3|true
2837|BISULFATOS EN SOLUCION ACUOSA|8|true
2838|BUTIRATO DE VINILO ESTABILIZADO|3|true
2839|ALDOL|6.1|true
2840|BUTIRALDOXIMA|3|true
2841|DI-n-AMILAMINA|3|true
2842|NITROETANO|3|true
2844|CALCIOMANGANESOSILICIO|4.3|true
2845|LIQUIDO PIROFORICO ORGANICO, N.E.P.|4.2|true
2846|SOLIDO PIROFORICO ORGANICO N.E.P.|4.2|true
2849|3-CLORO-1-PROPANOL|6.1|true
2850|TETRAMERO DEL PROPILENO|3|true
2851|TRIFLUORURO DE BORO DIHIDRATADO|8|true
2852|SULFURO DE DIPICRILO HUMEDECIDO con no menos de 10%, en masa, de agua|4.1|true
2853|FLUOROSILICATO  MAGNESICO|6.1|true
2854|FLUOROSILICATO AMONICO|6.1|true
2855|FLUOROSILICATO DE CINC|6.1|true
2856|FLUOROSILICATOS, N.E.P.|6.1|true
2857|MAQUINAS REFRIGERADORAS que contengan gases licuados no inflamables ni tóxicos, o amoníaco en solución (NU 2672)|2.2|true
2858|CIRCONIO SECO, en forma de alambre enrollado, de láminas metálicas acabadas o de tiras (de un grosor inferior a 254 micrones pero no a 18 micrones)|4.1|true
2859|METAVANADATO AMONICO|6.1|true
2861|POLIVANADATO AMONICO|6.1|true
2862|PENTOXIDO DE VANADIO no fundido|6.1|true
2863|VANADATO DE SODIO Y AMONIO|6.1|true
2864|METAVANADATO DE POTASIO|6.1|true
2865|SULFATO DE HIDROXILAMINA|8|true
2869|MEZCLAS DE TRICLORURO DE TITANIO|8|true
2870|BOROHIDRURO DE ALUMINIO|4.2|true
